,Average User Rating,Number of Votes,Liked by
B001DNSLKE,3.8333333333333335,12,8
B009U6UOC4,4.147540983606557,61,49
B006ANRII8,4.076923076923077,13,9
B00A7YT11I,4.125,8,6
B004RJA3UM,4.2,5,4
B0014KOB6Y,3.857142857142857,42,29
B0050QRPL6,5.0,6,6
B008ID9VFQ,3.5833333333333335,12,7
B008YBBM6S,3.4285714285714284,7,3
B00JKAJS4K,5.0,6,6
B009WN9VXI,4.6,5,5
B00FXIO988,5.0,5,5
B008HQT86G,4.5,6,6
B006WU788E,3.3,10,5
B0094CX1X8,3.4705882352941178,17,9
B00EB1BY36,4.771428571428571,70,68
B00F10WAIE,4.684210526315789,19,19
B007Q4DDCA,3.5,10,6
B007V59BIE,4.5,6,5
B005YW2CP0,3.5,20,13
B009AOFLP6,3.8,5,3
B002BPFLCY,3.6363636363636362,11,6
B00DD5TW3A,4.208333333333333,24,19
B008TX9268,4.234567901234568,81,65
B00EJ5W474,3.857142857142857,7,5
B004L3J48Q,3.75,8,5
B00CIEGQWC,4.714285714285714,7,7
B00A55Q2HA,4.466666666666667,75,65
B00CWM6X3M,5.0,5,5
B007PI12OS,4.125,8,6
B0097DLKG4,3.9,10,7
B00K5YX710,4.857142857142857,14,14
B008CEL3NO,3.4,5,3
B003ZU5X36,3.8095238095238093,42,29
B005JZUXEO,3.4285714285714284,7,4
B00IXZBM6U,2.875,8,3
B008JEH2M8,4.3,10,8
B005G22I9S,3.62,50,27
B007Z0VQBA,3.4,5,2
B00GTWGBBK,3.125,8,4
B00KGHKJSA,5.0,15,15
B007M4FG3S,3.5454545454545454,11,6
B00GY6X9RK,4.379310344827586,29,24
B001UO651S,3.8661417322834644,127,85
B006LWKSL2,4.444444444444445,27,24
B006JCQCK0,3.6,10,5
B007Z0FKNU,4.333333333333333,6,5
B00GHIQQHA,4.2,5,4
B00F4AYI2M,4.176470588235294,17,14
B00JMPXGOQ,4.5,14,13
B0049QPZRE,3.2857142857142856,7,4
B003VWR2GO,4.128205128205129,78,60
B000982UY2,4.285714285714286,7,6
B005ZMLKHU,4.25,20,14
B009T0NIXS,4.592592592592593,27,24
B005C31FJA,4.628571428571429,35,33
B00B8ATCUA,4.0,6,4
B00A6NX30U,3.3333333333333335,6,3
B00B544U24,4.5,6,5
B00J037O7A,4.625,8,7
B005MKERVQ,3.8461538461538463,13,9
B00CQI0LE4,4.571428571428571,7,7
B00CD0JBZK,4.611111111111111,54,49
B004G7BKFC,4.409836065573771,61,53
B00BQZWWKY,4.5,6,6
B006WJ30NC,4.523809523809524,21,17
B00COCYDA0,4.333333333333333,6,5
B005VF1HWY,3.9,10,7
B0039YP2VG,4.625,8,7
B006ULGWPK,3.5384615384615383,13,7
B007PY63T6,4.428571428571429,7,6
B004FCICZY,4.6,5,5
B008TWETYO,4.571428571428571,7,7
B002PY7P2K,3.7222222222222223,18,12
B004F1F9P6,3.5714285714285716,14,8
B0007IOMOU,3.1666666666666665,6,3
B00GA9K38E,3.0,6,3
B009CQ6930,4.125,8,5
B008IH1U88,4.714285714285714,7,6
B00ARQI3II,3.857142857142857,7,5
B009L25WWE,3.625,16,9
B009EJPDP0,4.2,10,7
B005KF8YPI,4.166666666666667,6,4
B00DV6BN10,4.0,5,3
B00BURIA3G,3.4285714285714284,7,4
B002SDD6Z8,4.1,10,7
B0094S36RI,4.375,16,14
B00GOKABL8,4.2,5,3
B003Y7UH0E,4.375,8,8
B004VMVSYK,4.136363636363637,22,16
B00B1PSY06,3.8,5,4
B004GNUV9C,3.111111111111111,9,5
B001R5KQGK,3.5,10,6
B00GQ1IGT4,4.1,10,7
B008HY0WBS,3.4285714285714284,7,4
B00J3554KE,4.6,10,9
B002EOZ1J0,4.111111111111111,9,7
B005ONMFQA,3.3,10,6
B00B61MW30,4.591836734693878,49,47
B007P1RTOC,4.733333333333333,15,14
B00HH7M87W,4.533333333333333,15,14
B00110RN2G,1.6666666666666667,6,1
B000TUWHFM,3.857142857142857,7,4
B0009B0IX4,4.228395061728395,162,133
B009LAZG2M,3.8085106382978724,94,64
B006LCFM68,4.4,5,4
B009Z25H9S,4.8,5,5
B006973KVE,4.142857142857143,7,5
B001C2AS48,3.0,10,4
B005SE9JYG,4.375,8,7
B005D5TFTE,3.6,5,2
B00EOK57S2,4.833333333333333,6,6
B0087GALZI,4.131578947368421,38,28
B002YKOIHU,4.428571428571429,7,6
B008I6X7DU,3.111111111111111,9,4
B004D50U9O,4.111111111111111,9,7
B001XXUOQI,3.993939393939394,330,235
B00IKPJX0U,4.714285714285714,7,7
B000JUQ3XY,4.8,5,5
B00J0KQQNG,5.0,7,7
B00CEURAWA,4.631578947368421,19,17
B0079NRQH6,3.7857142857142856,14,10
B00897EXEK,4.21875,32,25
B004CD86IE,3.6315789473684212,19,12
B00GANEUQG,4.125,8,7
B0093CDM3I,4.111111111111111,9,7
B005XG3EKO,3.3333333333333335,6,3
B000FFEH04,4.8,5,5
B0071G0KR4,4.5,24,22
B006TQW188,4.321428571428571,28,23
B00B09ETFC,4.5,16,14
B00AXNO8RK,4.555555555555555,9,8
B00C1QVJWY,3.9047619047619047,21,13
B009PSDOS8,4.3,20,16
B001VSP3C0,4.0,9,6
B001IATYMQ,4.0,104,76
B0053T7MSQ,3.4285714285714284,7,4
B009SHJ6HY,5.0,5,5
B005Q31NDO,3.6666666666666665,6,3
B00CC4Q60K,4.333333333333333,12,10
B00ISDBQZ4,4.125,8,7
B007RXH2HM,3.4,5,3
B00FN8CXMW,5.0,6,6
B003SX0OWA,4.62962962962963,27,24
B008OPWTZC,3.5925925925925926,27,18
B008EOQ0U8,4.571428571428571,14,12
B00FLFSOYS,4.0,5,4
B004P8JL76,4.333333333333333,9,8
B00427PUMK,4.142857142857143,21,16
B0089TS506,3.823529411764706,34,22
B004NLVRLS,4.571428571428571,7,7
B004I53BOA,4.027027027027027,37,28
B00617R4L4,3.9166666666666665,36,23
B002VPE1NY,4.2,25,21
B008HP4TP2,4.076923076923077,13,11
B00IMPM8OQ,4.75,8,7
B003M2Y4AK,3.0,5,3
B0046WUKE4,3.7142857142857144,7,5
B00805SK5O,4.166666666666667,6,5
B005HNJJWA,4.4,15,12
B006M6TZ5C,4.538461538461538,13,11
B00A7G87W0,2.1666666666666665,6,0
B006U9OA60,4.0,18,15
B00HVG5CXQ,4.0,5,3
B0080BNTEA,4.5,10,8
B005Z2B8QS,4.0588235294117645,34,24
B00A73SIHW,4.833333333333333,6,6
B009VBQFI0,4.6,5,4
B009V1B7VA,3.909090909090909,11,7
B0075WLO60,4.714285714285714,7,7
B004ESMGEM,3.8421052631578947,19,13
B004I51H6Y,4.045454545454546,22,15
B00401XZR0,4.2,5,4
B00B558EPC,4.368421052631579,19,15
B0089667W2,4.6,5,5
B00E8WDG9I,3.4444444444444446,9,5
B008589XEI,3.642857142857143,14,7
B009RXWK1S,4.166666666666667,6,5
B009NY9U4Q,4.777777777777778,9,9
B008410J4E,4.8125,16,15
B00CJDOTSU,4.333333333333333,15,15
B0090YGJ4I,4.379464285714286,448,380
B000BBE9C8,3.8,10,7
B006QYQZPI,4.5,6,5
B001CI741M,4.0,6,5
B00B59NKRK,3.9622641509433962,53,38
B00C6DM33G,4.428571428571429,7,5
B0068MZF40,4.222222222222222,9,7
B001FF944W,4.0,5,3
B00D0YYGQ2,4.4,5,4
B006SVBX56,4.666666666666667,6,5
B000PQJDF2,4.3,10,8
B0098TKCNY,4.2,5,3
B00A8WJUB0,3.8333333333333335,6,5
B005LGUCYM,4.085714285714285,35,26
B006CDAENW,3.7,10,6
B00B59NKRU,3.5294117647058822,17,8
B002Q46RDW,3.875,8,7
B00GB8XIZO,4.409090909090909,22,19
B0047EOBRS,3.5396825396825395,63,38
B00BL5CSN0,4.0,6,5
B009EA548U,4.296875,64,52
B005OUL4S8,4.2,5,3
B003EMRNPG,4.6,5,5
B004SOY1XG,4.166666666666667,6,5
B002RZDTWW,4.142857142857143,7,6
B00AQ5U3NS,2.857142857142857,7,3
B00JH0S77W,4.954545454545454,22,22
B00A3RF9OW,4.916666666666667,12,12
B002UZI2QM,3.7142857142857144,7,4
B0029U2WWI,4.2,5,3
B0079CIEZA,4.166666666666667,6,5
B009G8FUTS,4.6,5,4
B00891DQSK,2.9166666666666665,12,5
B0067TQQI8,4.516129032258065,31,27
B00C2SXVEU,4.230769230769231,13,10
B002F9PXDI,4.416666666666667,12,11
B00IMZKDOS,4.857142857142857,21,21
B005R2RON2,3.8333333333333335,6,4
B007FIJ5WO,4.0,25,19
B003VIWHYU,4.2,5,3
B000PIT02Q,4.0,10,7
B003V555K6,3.823529411764706,17,11
B00B058KRY,4.714285714285714,7,7
B001UO45SI,3.574468085106383,47,27
B000LMBJMA,3.5,16,9
B00474X3KO,2.8,5,2
B005FSQO5W,4.833333333333333,6,6
B002MVVLM6,5.0,5,5
B004BUVYGE,4.166666666666667,6,4
B004ZP72MK,4.2,10,8
B00GX00NE4,3.9375,16,10
B00I3ULVLQ,4.30188679245283,53,41
B008RAH7CE,4.176470588235294,17,14
B00GJLUMLQ,3.84,50,34
B00CLA316M,3.7142857142857144,7,4
B006MXOS6G,3.2,5,2
B0030T0UHQ,4.40625,32,27
B0092HOHU6,4.405405405405405,37,32
B003CK70VC,4.75,48,45
B003ZBZ64Q,4.702064896755163,339,326
B00K2CKURY,5.0,10,10
B009HN5IO4,4.4,5,4
B00BSA6MOY,4.857142857142857,7,7
B009WINCME,4.276923076923077,65,52
B005T4MAZU,4.8,5,5
B00GN1YKBU,3.869565217391304,46,31
B00FB1765K,4.428571428571429,7,6
B001MK90HQ,3.0,9,4
B00APEIXE6,4.428571428571429,56,47
B003TJAM0C,4.428571428571429,7,6
B005H3IGCY,4.857142857142857,7,7
B003U66O74,4.6,5,5
B00FPJ5GCS,3.875,8,5
B003VKPCWM,3.2,5,2
B009MBQDYK,4.0,6,5
B00A87K5SW,3.8333333333333335,6,4
B004ZP72M0,3.5555555555555554,9,5
B00C1OIIAC,5.0,5,5
B001713AAI,4.333333333333333,6,5
B009RIVX2U,4.0,5,3
B00521CW4E,4.4,5,4
B005VNJQZG,3.2916666666666665,24,12
B0096BTKUU,4.222222222222222,9,7
B00KJLMBQQ,4.285714285714286,28,23
B004X6UENA,3.7777777777777777,9,6
B005ODC2JU,4.8,5,5
B0019LSK38,4.217391304347826,23,17
B006UAOE42,4.222222222222222,9,8
B003ULPF9M,2.8181818181818183,11,4
B00HETZSO8,4.4,5,4
B00JBJ3HHO,4.1923076923076925,26,20
B009B1XZV0,4.166666666666667,6,5
B006LVZC7S,4.0,15,13
B00DV9O0GC,3.25,36,15
B00D1PMM20,4.0,7,6
B00IL7BG98,4.538461538461538,13,13
B003TJMGCO,4.166666666666667,6,5
B00CY4SG10,4.230769230769231,26,21
B00F8NCKXY,4.625,8,7
B004WIR48W,4.125,8,7
B003WFU51E,4.0,5,3
B004L3OEUO,4.0,6,4
B0045JHKVY,4.0,5,3
B00E7NWAKY,4.35,20,16
B00EP3M4EI,4.857142857142857,7,7
B000C1DOU0,4.75,8,8
B009P5XSAU,4.2,5,5
B004RDH8OM,3.836734693877551,49,32
B005A0B7CA,3.9344262295081966,61,46
B00C4CVT7A,4.2631578947368425,19,16
B00C9M0NLI,4.0,6,5
B00JF919LQ,5.0,10,10
B00BPYMUTY,5.0,7,7
B0078E2MZW,3.6363636363636362,11,6
B002AQLYCU,3.0,5,2
B00ES9U0TU,3.857142857142857,14,10
B00508I446,3.3181818181818183,44,22
B001EX6LJ6,3.0,6,3
B00747QDFI,3.6666666666666665,6,4
B0061XLUJA,3.75,8,5
B001KD6ZRS,3.2857142857142856,7,4
B008THTP3O,4.25,8,6
B008MF3ZAC,4.2631578947368425,19,17
B005VNJH7I,3.869565217391304,46,29
B00AGSC00O,5.0,9,9
B005ELS69M,4.2,10,7
B0092T8QYM,4.2,5,4
B0073YLBKE,4.421052631578948,19,17
B00E9L0HGI,4.083333333333333,12,9
B004IF0PMQ,3.7,20,13
B00BUIG6E0,4.568965517241379,58,52
B00DQD2326,3.2,5,3
B00690OPYC,4.25,8,6
B00CL6X76A,4.183333333333334,60,44
B0098GT8NW,3.8461538461538463,13,8
B007C8BBWE,4.8,5,5
B00575TN42,4.008130081300813,123,87
B006HC9N2Q,3.888888888888889,9,7
B0082C2600,4.8,5,5
B000NLSGA2,4.482758620689655,29,26
B003OQUJRQ,4.142857142857143,21,16
B0034THXTK,4.142857142857143,7,5
B009WE656I,3.5,8,4
B000I8ACMU,3.43859649122807,57,32
B00CIRGHQO,4.0,31,23
B003VME5A0,4.214285714285714,14,12
B00F67NG9E,3.2,5,2
B006H4DF28,3.8,5,3
B00CP31KW2,4.153846153846154,13,10
B00HHT9FL2,4.8,5,5
B00G57DFDG,4.375,16,14
B003HM27DG,3.357142857142857,14,6
B00AWUDDWK,4.15,20,16
B00AA2S8OS,4.6,5,5
B0096L2UDY,4.714285714285714,7,7
B006ZD5V46,4.444444444444445,27,23
B009ZT25VE,4.0,13,9
B00851MEB4,3.3,10,4
B00G7UY62K,3.3333333333333335,6,3
B00E0CUP18,3.3333333333333335,9,5
B00A7OBUOE,4.466666666666667,15,12
B00HR0OGQK,2.3333333333333335,6,1
B00G3AXL7A,4.0,10,7
B00FH6QTJ8,4.411764705882353,51,46
B001ISL548,4.0,10,8
B004QOA93E,4.0,17,12
B00E08OEGY,4.8,5,5
B0046Q91GS,4.4,5,4
B002L6L9NS,3.388888888888889,18,10
B000WJ7ND6,2.875,8,4
B00FL2R8HU,4.4,5,4
B0072JA6NI,3.5555555555555554,9,5
B000RYSU7O,4.32258064516129,62,50
B005GYSFO8,3.75,8,4
B00DUAOZU8,3.7777777777777777,18,12
B009YAQXB2,4.384615384615385,13,10
B005U30660,4.380952380952381,63,49
B0012NRJSU,4.6,10,8
B005SMLF54,4.8,5,5
B00428N9OK,3.5934959349593494,123,76
B00GSG76IY,5.0,10,10
B00AAMX72Q,3.8,5,3
B0041LVE2W,3.7142857142857144,7,5
B00H8OBB4A,4.818181818181818,11,11
B008D3URQ8,3.5833333333333335,12,6
B00DZG6IZ2,4.0,7,5
B00EEVTPBQ,4.857142857142857,7,7
B009DCTWDC,3.4,5,3
B003OQUKT8,4.833333333333333,12,12
B005HN84NA,4.833333333333333,6,6
B005QYPP7I,3.1739130434782608,23,12
B005Z20MVU,4.375,8,7
B009PJUTAS,4.666666666666667,6,5
B003SX0P6A,4.045454545454546,22,16
B00FJILVDS,4.7894736842105265,19,19
B003ZMN54S,4.333333333333333,6,5
B0097570OS,3.909090909090909,22,17
B003L13BNI,3.3636363636363638,11,7
B008PAX7C0,4.222222222222222,9,7
B00G5FWY4O,4.166666666666667,6,4
B00HIYHQ1M,4.375,8,6
B0043EV24W,4.083333333333333,12,9
B004T0LKHO,3.625,8,5
B00GII0YEA,3.1666666666666665,12,6
B000DZXIRY,4.363636363636363,11,10
B00ANW2MRE,4.333333333333333,6,5
B004NES6Q4,3.25,12,5
B00BTT7EK0,4.777777777777778,9,9
B003V2B9EK,3.8421052631578947,19,14
B003UD9ETW,4.666666666666667,15,14
B0030C4K8I,4.009803921568627,102,74
B006LFYRGG,4.137931034482759,29,23
B003KWM9BS,4.3478260869565215,46,37
B0095ZTJCG,4.666666666666667,6,5
B009FXMWIG,4.230769230769231,13,11
B001UC9NOQ,4.478260869565218,46,39
B0034ZPCW4,4.2,5,4
B00BQTEA96,3.5,6,2
B007BDP0DQ,2.0,5,1
B00LH1R5HW,5.0,5,5
B00D1DOR5M,4.6,5,4
B0064J54WU,4.333333333333333,6,5
B006QLIW84,2.7058823529411766,17,5
B00GHDLR4C,4.76595744680851,47,44
B009RXWJ5K,3.9444444444444446,18,12
B0040HT3QQ,3.909090909090909,11,7
B00BAQW97K,3.125,8,4
B008OG8AUO,3.6,5,3
B00F0X2QKE,4.4,5,4
B008HZ1PXQ,4.0,9,6
B007N9MFG8,3.9444444444444446,18,13
B006FZ2H4Q,4.2,20,17
B003UL5272,3.0,7,4
B00932V17C,4.4,10,9
B00E5RIDU8,4.625,8,8
B00INLYM2K,4.4,5,4
B005GT3JF8,4.1875,32,27
B00GXE57SM,4.5,6,6
B00B4O03J4,4.333333333333333,9,7
B00B13HT90,4.285714285714286,7,5
B004SK7EGQ,2.7142857142857144,7,2
B007QH578U,4.125,72,52
B007F4Y1H2,4.166666666666667,6,4
B009C06JV8,4.428571428571429,21,18
B00H4WNRZ2,4.888888888888889,18,18
B004E9TLVM,3.4,5,2
B000OEMIZW,3.6666666666666665,6,4
B009LD2LTU,4.75,16,15
B008NFN33U,3.8333333333333335,6,5
B002GZ1IRG,3.3333333333333335,6,3
B003VZQEEW,4.2,5,4
B0091POJKW,4.0,5,4
B005JHJH8U,4.066666666666666,15,12
B009APBZMS,4.352941176470588,17,16
B006JTHGBM,3.3333333333333335,9,5
9658231950,4.111111111111111,9,7
B009O4678C,4.0,14,11
B005JHJ4G0,3.5714285714285716,7,3
B00J3K5VH0,4.7272727272727275,11,11
B00HWX16GU,4.478260869565218,23,20
B006RXP6NU,3.814814814814815,27,17
B008IOQ3K6,4.56140350877193,114,100
B00EZ3ZNIC,4.0,9,7
B004VSI2VQ,4.375,8,6
B00ANALDWQ,4.095238095238095,378,296
B0049U3TUU,4.052631578947368,19,14
B00ESYSMGI,3.0,5,2
B009TBTHIW,4.428571428571429,7,6
B0083Y66QC,3.8333333333333335,6,4
B00E7NW1QM,3.6666666666666665,6,5
B007G51VSM,4.2727272727272725,11,9
B006WSTCLC,3.0,5,2
B00IBV4QXC,1.8,5,0
B00EUCLA44,3.3823529411764706,34,14
B00IZ1ZE0C,4.714285714285714,7,7
B001NQ7UKI,4.666666666666667,6,5
B006WJ32AI,3.857142857142857,14,9
B00BXE3IJ2,4.235294117647059,17,12
B00B9ZMCQU,4.125,8,6
B005NKOUGW,3.4285714285714284,7,4
B009JAE7NS,3.806451612903226,31,21
B00352LW4I,3.909090909090909,11,9
B004GJ37SI,4.2,5,4
B003VQS3PE,3.6,5,3
B00CTVJGKI,4.046511627906977,43,33
B009R56CT2,4.8,5,5
B00HH7MAUW,4.8,10,10
B00HYSFSR6,4.2,10,8
B00FJIZEP4,3.7142857142857144,14,9
B006VYODCK,3.8,10,7
B00AOYN9PA,3.4,10,6
B005JC48OI,4.0,5,3
B0014Z1B80,3.7222222222222223,18,11
B004PYEEZO,3.65625,64,37
B00GDFKOCU,3.7,10,6
B00H99DB8S,4.75,36,34
B00B16ZNEU,2.857142857142857,7,2
B00B7EBQE2,4.666666666666667,12,11
B00I0FHDP2,3.6,5,3
B00DYJ5LYO,4.5,6,5
B0055QYIY8,3.0,11,3
B007K3TIBW,4.7368421052631575,19,18
B00FC2R7UW,4.3125,16,15
B007405WMK,4.15,40,33
B008U50ZUW,4.555555555555555,9,8
B0087GANJW,3.6,5,3
B00AEWBBNE,4.6,5,5
B008YBBPB0,2.8,5,3
B00H0DZYJ2,3.8333333333333335,6,3
B00DH0L5ZO,4.545454545454546,11,10
B005OEG46Q,4.2,5,4
B00AUDSY0K,3.7142857142857144,14,8
B00ENF5CZQ,3.7142857142857144,7,5
B00993E7RG,3.2,5,2
B00I3PRSNQ,3.8333333333333335,6,4
B00C5HY57U,3.5384615384615383,13,8
B0053F482I,3.0,5,2
B004A2IY3E,4.571428571428571,7,6
B004DM0S1M,3.736842105263158,19,11
B007C8XRJY,3.8292682926829267,41,27
B005M0HGRS,4.333333333333333,9,8
B00FW417WO,4.0,10,7
B0043EV20Q,3.658536585365854,41,28
B005LBEIEW,4.666666666666667,9,9
B004VHUX9Q,3.8,5,4
B00F0CL17E,4.285714285714286,7,5
B005Q720F0,4.3,20,16
B00ALR3OZK,4.166666666666667,6,5
B008CRR68C,4.0,10,7
B0043EV20G,4.151785714285714,112,86
B00CIXETS6,4.571428571428571,7,7
B008LAMJSC,3.8857142857142857,35,23
B0058PHSHA,3.9473684210526314,19,13
B008FQT28M,3.6666666666666665,9,5
B007QG1SV6,4.25,8,6
B008CEOC5A,3.6666666666666665,12,7
B009OOGTXK,4.2,5,4
B005STVU2K,4.14,50,39
B006ZNS21U,2.4,5,2
B008T25XX0,3.6,5,3
B00GBBOXCI,4.8,10,10
B003OZGC2S,5.0,7,7
B007MS24TI,3.8,5,3
B00HR8KS1E,4.714285714285714,7,7
B00G9AN5W0,4.5,8,7
B004J1SVXE,3.8333333333333335,6,4
B00BC4EDR4,4.714285714285714,7,6
B00CGEYYEG,4.4,5,5
B0070QML5E,4.285714285714286,7,6
B002LG2HK2,4.6,5,5
B004W3PGVE,5.0,5,5
B0009W8DKI,2.9473684210526314,19,8
B001GI9DSK,4.333333333333333,12,9
B00931TYB8,4.125,8,6
B0000DYUZO,4.5,6,5
B00BQ5XHIA,4.857142857142857,7,7
B0089VO85A,4.043478260869565,23,17
B00D35I1WS,4.428571428571429,7,6
B009V1DC04,4.0,6,4
B00KMBM9T2,4.142857142857143,7,5
B00DJ50UTO,2.8,5,2
B009T4EPGS,3.533333333333333,15,8
B0054EBOIO,4.090909090909091,66,48
B0060HV0VK,3.857142857142857,7,4
B00CJFVT9A,3.6,5,4
B00AMAJD8S,4.625,8,7
B00HVORE3Y,4.325581395348837,43,34
B004VJZJ7U,4.666666666666667,6,5
B0084IU212,3.8333333333333335,6,4
B00HD7GQF6,4.0,6,5
B009GLS970,4.17948717948718,39,28
B005LY9FVU,5.0,5,5
B0098QUGHY,4.363636363636363,22,18
B00408Z710,3.9166666666666665,12,7
B0099YOQKI,4.5,6,5
B002YKXIQC,3.6,5,4
B00C8ZUYVK,4.6,5,5
B00D8IRP3G,4.5625,16,15
B00A6YEUXI,2.3846153846153846,13,4
B003URKXZW,2.6,5,1
B00DDU4BEA,3.7777777777777777,9,6
B00B11AVCY,4.166666666666667,6,5
B00F10VZB2,5.0,13,13
B009XDJN4E,4.571428571428571,7,7
B00C2MA586,3.259259259259259,27,15
B00C31I7RW,3.8333333333333335,6,4
B00CD972XO,4.475,40,36
B007MCNANI,4.625,8,7
B003W058ZM,2.5555555555555554,9,3
B0043M668G,4.252631578947368,95,79
B00698LYQG,3.85,20,14
B004I53B4A,3.375,8,3
B00A5IL84Y,5.0,7,7
B008BSP6NY,3.7857142857142856,14,9
B00B46XSYY,4.479166666666667,48,42
B0055Q5F2M,3.8,10,7
B005GRO0C6,2.5,14,3
B009EB8Q9S,4.666666666666667,6,5
B009C0EYC4,4.6,5,5
B008EXKUS2,3.8,5,3
B00JS7XKX0,4.833333333333333,6,6
B009A5204K,4.179723502304148,434,336
B0088PIV28,3.7142857142857144,14,10
B00CQAOIIC,4.461538461538462,13,12
B00AOW8ICQ,4.384615384615385,26,22
B003R5OZKG,3.6,5,4
B006MK0ZD4,4.506024096385542,83,74
B0030BDKOE,4.75,8,8
B002ZF13KY,4.818181818181818,11,11
B0041RRORA,4.0,44,31
B008Z6AJZ2,4.777777777777778,9,9
B00HR0TY3U,4.285714285714286,7,6
B008ER0VI2,4.4,10,8
B004ULOZRY,4.081632653061225,49,37
B002EC2BI6,4.2727272727272725,11,9
B006VQ6QYQ,4.6,5,4
B001AHU6QU,3.8333333333333335,12,7
B00DVH62J2,4.687224669603524,227,217
B004T0CEBK,3.9166666666666665,12,9
B0075F76KU,4.6,5,4
B00CAHYBJW,4.0,8,7
B00013BL18,5.0,7,7
B00ATWR0L6,4.045454545454546,22,16
B005UMY21Q,4.6,5,4
B0043GD7PC,3.5,6,4
B009YDFX7Y,3.6715328467153285,137,86
B008PTI03M,3.7142857142857144,7,4
B007403VGO,4.538461538461538,13,12
B00404XIEM,4.714285714285714,7,7
B008TWWVM6,3.625,8,5
B001GZO10I,4.4,5,5
B006P0QNZK,4.0,8,6
B00GUNN7UQ,4.2727272727272725,11,9
B00696EDWA,4.25,8,6
B005LQ9324,4.714285714285714,7,7
B003XLQRLE,4.833333333333333,6,6
B0083MDWRA,4.4,5,4
B0058RLD9C,4.6,15,15
B0050DZHD2,3.5714285714285716,7,4
B0048WON0O,3.8333333333333335,6,5
B00D1VVQ4O,4.5,6,6
B00DRDZ08Y,4.217391304347826,23,20
B00JJ5H33Y,4.5,10,9
B009SY4SBG,4.0,7,5
B0042C0PC0,4.571428571428571,7,6
B0038IWHU2,4.5625,16,15
B009PCQOFE,4.2,5,4
B008M6TKO6,4.333333333333333,6,4
B00GCQMZYA,4.090909090909091,11,8
B0092MD8OW,3.912280701754386,57,41
B007PY5MO8,3.5945945945945947,37,21
B00AI6LE1A,4.428571428571429,14,11
B004SK64LC,3.0,17,5
B007P18ZD6,3.8,5,3
B009AE2C0I,4.285714285714286,7,6
B00H72TIJ8,1.5,6,0
B00KDN9UO6,4.8,5,5
B007VCRWT2,4.4,5,4
B008HTJMY6,4.421052631578948,19,16
B008FL1AU0,4.166666666666667,6,5
B00AJNTQ2G,4.75,12,12
B003NQ5EWC,4.392857142857143,28,24
B0055AGUMW,4.471698113207547,53,45
B007NMD7WG,3.9722222222222223,36,26
B00A21LP6U,4.125,8,6
B0055S2F2I,5.0,6,6
B000UWDU5K,3.5714285714285716,14,9
B00JFGIVVA,4.7894736842105265,19,19
B0085OB0IE,4.753846153846154,65,63
B00BX8C3XU,4.8,5,5
B00CC3BTXA,4.2,15,12
B004GNX0FE,4.111111111111111,9,6
B00DM9E44O,4.076923076923077,13,7
B009YN5EZA,4.111111111111111,9,7
B008FYFSL4,4.0625,16,12
B008EOXKXI,4.55,20,19
B0081THHIU,4.0,14,10
B009Z1MNF0,4.875,8,8
B00DHEE0ZW,4.928571428571429,14,14
B00KNOGK48,5.0,9,9
B005CZ03LO,4.363636363636363,11,10
B00818EQ1M,3.5,10,6
B008965QF6,4.625,8,8
B00AY1FKVY,3.5833333333333335,12,7
B00654ILYM,3.0,6,3
B003T5JJVY,3.32,25,13
B008CJBGPE,3.0714285714285716,28,12
B002IGD0ME,5.0,10,10
B00JB0NZOS,4.8,5,5
B00B4D0DJA,3.95,20,12
B0083XKL4Q,4.6,15,13
B000G7LWRM,3.0,5,3
B00I8AYU2I,4.6,5,5
B007O3NIKU,4.857142857142857,7,7
B00CS6X1EQ,4.888888888888889,9,9
B009HK30V0,4.6521739130434785,23,21
B00C13YSIO,4.602941176470588,68,63
B00CJJSSWM,4.1,30,24
B00AEX9YF0,3.142857142857143,7,4
B004QFZJQA,4.2,10,7
B008MQKWC0,4.391304347826087,23,18
B003VNKLES,3.5714285714285716,7,4
B00BKOWJCC,4.6,15,13
B004LDCHMQ,4.8,5,5
B00871T3UW,3.5384615384615383,26,16
B0048IZL5E,4.0,30,21
B0089I25YO,4.318181818181818,22,18
B0087OXZ3K,4.333333333333333,6,5
B0041T86SY,4.571428571428571,7,7
B0050MUSLY,4.62,50,47
B0062IJNCA,4.2,5,4
B004WCX9W8,4.0,9,7
B0089I25YY,4.111111111111111,9,7
B003M60O0K,4.0,5,4
B00891UVGK,4.8,5,5
B006N27BC4,4.333333333333333,6,5
B00IVTES3C,4.523809523809524,21,18
B00410UOQK,4.416666666666667,48,43
B00ITIIE2Q,4.857142857142857,7,7
B007W2E5W8,4.0,5,4
B0053O82M6,3.5,6,2
B008KCE0WE,4.666666666666667,6,6
B00B7Q7D4M,2.909090909090909,11,5
B008IBJ3U6,4.384615384615385,13,10
B0089I25Y4,3.88,25,16
B0048CIDVE,4.461538461538462,13,12
B005H628GG,4.285714285714286,7,6
B005WL40OE,4.0,6,4
B0087143CA,4.421052631578948,19,15
B003W0BZFY,4.6,5,4
B004XPLPUM,3.6666666666666665,15,8
B003TUSWG2,3.6847826086956523,92,58
B008BD7GQO,2.8,5,2
B001680REO,4.111111111111111,9,6
B00BCG3094,3.1666666666666665,6,3
B00BVSEW3Q,4.8,5,5
B00AXX0PRC,4.888888888888889,9,9
B004IUQNYU,5.0,7,7
